category,filename,full_path,width,height,mode,extension,file_size_bytes,sha256,perceptual_hash
full_negative,92d4263c_frame_000854.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000854.jpg,640,640,RGB,.jpg,148755,84c3c27afa51d901ca2430f739c0b311f53b332550068f1f6221800fc4a69de0,cc869df9308d4bb2
full_negative,92d4263c_frame_000855.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000855.jpg,640,640,RGB,.jpg,141633,f2b130f2f9bd02b3c68e5e8665ea38dcb6a320f5641149f5e10d72e41e93ffc7,ac3b424e7297bc61
full_negative,92d4263c_frame_000856.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000856.jpg,640,640,RGB,.jpg,127660,50cd1af58d623743302a16028ac2aaa697a5feb6da0e5dcee88045a5060b6bf2,f8384cf9e3072bc1
full_negative,92d4263c_frame_000857.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000857.jpg,640,640,RGB,.jpg,127121,ad50101bc0c4629318a968913751af9d5e2c4a13855a92ab1b8bbc07c1ce520f,c6c62d3ecc0d1f19
full_negative,92d4263c_frame_000858.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000858.jpg,640,640,RGB,.jpg,138999,8274ef32e80c28c80c2b15645af8c7412abcc293004f296efb1687725167a302,81c350f8bc9d6766
full_negative,92d4263c_frame_000859.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000859.jpg,640,640,RGB,.jpg,161603,b28c4c8519b3027855333ef6ad42b5fde704926ba7198f3c9cbae51a9b4f9a3b,c8f9518ee0895f65
full_negative,92d4263c_frame_000860.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000860.jpg,640,640,RGB,.jpg,136775,2126903d5e57d626ac01bd07db25349f86f2f97e73a44c39e190b854795583a8,9d3888d6c99933a7
full_negative,92d4263c_frame_000861.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000861.jpg,640,640,RGB,.jpg,129544,22d942054d67b01d20bf894bda97259f3d181de5e640399d04359ea5e3a183b3,9c96c64c4dcd86b6
full_negative,92d4263c_frame_000862.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000862.jpg,640,640,RGB,.jpg,133686,e03df1f1a3712776e18dd208dfa9c79cfa36c8878727659e6f486274f345a4df,eb5327e8c39162e4
full_negative,92d4263c_frame_000863.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000863.jpg,640,640,RGB,.jpg,159605,8f398209db2c8bbb1d2064fcf22514626822e98ab1f50c315b5f1754c22dfc57,8813c4c59ba3f66d
full_negative,92d4263c_frame_000864.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000864.jpg,640,640,RGB,.jpg,133390,6bda72278b1231c2ee8836d4bdf9ab352d6f40a82bf509574419f2256a160473,d23961cfd185196b
full_negative,92d4263c_frame_000865.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000865.jpg,640,640,RGB,.jpg,148023,f38dea7bd7c8112f4869b510afb3d30235bf3cdab7a8a756418b017df3c9d3f6,ad69cb72631b1664
full_negative,92d4263c_frame_000866.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000866.jpg,640,640,RGB,.jpg,166493,5143962803b3538ea72b3fbb5d4d30f6454d81a8ccc6dc8637904f2f18c4142f,f6031bd6393ce243
full_negative,92d4263c_frame_000867.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000867.jpg,640,640,RGB,.jpg,177514,4902e61332d39033b4f95f7d497e084b8a79c9c0ce10ed6dc67c0e831cbeccbd,f20e44a6c3ddc66a
full_negative,92d4263c_frame_000868.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000868.jpg,640,640,RGB,.jpg,183758,7643d6d637ed3b0461c31329f46d7007f2053036672bf71c0636a87a9a5483c1,f4564127029cede7
full_negative,92d4263c_frame_000869.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000869.jpg,640,640,RGB,.jpg,181828,8ea68bb964dae36fcaaa2de757e6a442f3c51ceb6c69a394c2aa4e28b4f2e958,d67f0d20a6d427f0
full_negative,92d4263c_frame_000870.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000870.jpg,640,640,RGB,.jpg,194196,06a8189a186a3269ec170c53cd18ae1126c81984925f1b92e90a035685f8df79,fc41741e1b8c4fa9
full_negative,92d4263c_frame_000871.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000871.jpg,640,640,RGB,.jpg,156607,6490bae65d10703d33d2bcf7841a82edfdc03f621b94f99bc91b10747a44a483,a617794e83c9e833
full_negative,92d4263c_frame_000872.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000872.jpg,640,640,RGB,.jpg,180034,89df1646c2598517536e5079c322571e2792459a0e14fff0ef6d11273974abfe,856f5a4b66764531
full_negative,92d4263c_frame_000873.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000873.jpg,640,640,RGB,.jpg,176715,a5d7f7df32970914e84437386f28cef40987349ca653e12375317872c7e9820b,95edcb3ec8d96240
full_negative,92d4263c_frame_000874.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000874.jpg,640,640,RGB,.jpg,172088,a7cab07f7560eeebe0fa0198cee19b4e8070fa9a61c89861d76c3d443cde450b,84e7d60c2dd5e32a
full_negative,92d4263c_frame_000875.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000875.jpg,640,640,RGB,.jpg,184590,f2477e703c2f096b3cb8bdfce4a62d6844158cade11c39fdc5517a9b46b4dbaf,95ca68253662e76b
full_negative,92d4263c_frame_000876.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000876.jpg,640,640,RGB,.jpg,179933,3adcf77ca7fc1009d6608248cfe5691b4b7c7a060325f48cb1ebb686a7d3f9a1,96c6693d346263c7
full_negative,92d4263c_frame_000877.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000877.jpg,640,640,RGB,.jpg,182721,66a204333c67a6d96ddd434ad482c21193e09289e22fba630e9e486e6dba3561,83c9793a36f9e086
full_negative,92d4263c_frame_000878.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000878.jpg,640,640,RGB,.jpg,187543,1f3e1469553fad356e172f3a551681e728ee8b1acc2ba00c2b03a88bdb3da730,d2e12c3eba8919bc
full_negative,92d4263c_frame_000879.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000879.jpg,640,640,RGB,.jpg,191100,0d2038ebda5a3bf21db26ca5f3817165f1231a2c61b25504087d81182509fcd1,e4d83f389fc1c4e0
full_negative,92d4263c_frame_000880.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000880.jpg,640,640,RGB,.jpg,182468,316e7112ce5511a2ff9244de7c6257b0ba6cc9c494169798c1709377855493df,b3d21d1c9fc2c1c3
full_negative,92d4263c_frame_000881.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000881.jpg,640,640,RGB,.jpg,194511,3cda241837d02f58caaf85db480b374d3c1b5ac44e94a3e5a83272987407190e,e6c7171ee1c0e970
full_negative,92d4263c_frame_000882.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000882.jpg,640,640,RGB,.jpg,198346,8f8f6694a4b60bad487bb9925e99c8dbc416a8008dfe28ed0e28dcc005c6a4e4,c0261f19c4c67ef9
full_negative,92d4263c_frame_000883.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000883.jpg,640,640,RGB,.jpg,171851,22640aac0b5dfed8ff49c25e3527fe43100b1d43cb38018f2a22d298c18a16a2,edd11260c3eb6476
full_negative,92d4263c_frame_000884.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000884.jpg,640,640,RGB,.jpg,185006,7b2eda24ffc3ef4c1af00902e5928dda6b76ab9f1b705551a51c2f79df252e68,e6581fece06f320a
full_negative,92d4263c_frame_000885.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000885.jpg,640,640,RGB,.jpg,189629,e0d115c7682cc9f3683741dbd8f5efbf14972e028aaa69fb125d3798a73d32a1,e7d01fe4f12f5208
full_negative,92d4263c_frame_000886.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000886.jpg,640,640,RGB,.jpg,174913,3386adc7414f4e6ed6c449a1cd1f12a38dcc417017566ec7aa2b8bb98f93e971,eed03be4f86d120a
full_negative,92d4263c_frame_000887.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000887.jpg,640,640,RGB,.jpg,166339,9fcd64ac0abf8e59f772d511cd3b06eb758111503825b368be02003a9e9439d4,e7d81be6e835120d
full_negative,92d4263c_frame_000888.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000888.jpg,640,640,RGB,.jpg,139961,7b6651b24ba3c84595c1de99d7d5e9f820df2a442ff75a11e6fb217b375955a3,b2cd0e5beda2b038
full_negative,92d4263c_frame_000889.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000889.jpg,640,640,RGB,.jpg,176593,2357809f0df1a2e95902cb300cd663fc01e353ba23c2b2375588bd41e43714eb,9a9343692faf3454
full_negative,92d4263c_frame_000890.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000890.jpg,640,640,RGB,.jpg,181950,511047f68420ea6a8fbda913285a2fb72b4e93e99adc6a0db754f55745a1a4e7,989696b0b77256ac
full_negative,92d4263c_frame_000891.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000891.jpg,640,640,RGB,.jpg,183354,cfd3149b3b17d8af39e9847eb390b56d521f7d54d427c4827ed437ca8b23545f,b9d8ea6226b4525b
full_negative,92d4263c_frame_000892.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000892.jpg,640,640,RGB,.jpg,199121,a3c590ec6a5bf24d022dda137d76ca76f1c9016688a1c0a6102c0c579199171c,89d1e86f25a5527a
full_negative,92d4263c_frame_000893.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000893.jpg,640,640,RGB,.jpg,195612,ded7eca75254ebe8d95e41bdbf19d7f97f394b66dbc1701c26d519d80cd50884,8dd62c32f6d1db08
full_negative,92d4263c_frame_000907.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000907.jpg,640,640,RGB,.jpg,138904,ecac7df743074ec11e0def4fa3aecb60ebb5a13aa6529f27a1206f0bf0b5ccf3,fccf96b912b50215
full_negative,92d4263c_frame_000908.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000908.jpg,640,640,RGB,.jpg,147566,194815e8658ebd3fde2734fc71450a03cae5fa78ccdaf3a94af44591c3411882,a80bd397b2aa7455
full_negative,92d4263c_frame_000909.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000909.jpg,640,640,RGB,.jpg,146519,18fac91a12c41fbae8e706bae0007b74cea43fcbedda5df32b00766f35002a85,afc22ba0e06a3f1e
full_negative,92d4263c_frame_000910.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000910.jpg,640,640,RGB,.jpg,151616,ecc6004cc0dfea06c7c333a52c44abb1b9321d5ad6a06a02f7cf7bbc26e110a4,abe864ab2e2ab945
full_negative,92d4263c_frame_000911.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000911.jpg,640,640,RGB,.jpg,143479,0b676734037afc653db7b0f4f73b2747ddc787fff73a272b9d4e1c228a2d6e75,e0cb3dd406fba154
full_negative,92d4263c_frame_000912.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000912.jpg,640,640,RGB,.jpg,143305,bc139451d25505214b8eab28b6b969d16b8e74b1d7a9e086ecb6b9d313211684,e0c33d4525faab54
full_negative,92d4263c_frame_000913.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000913.jpg,640,640,RGB,.jpg,143745,6ee27182eb27cdc125a05679674ebba71aa3b78b07be3c17874465c9590be3d4,f4c23d80557d017f
full_negative,92d4263c_frame_000914.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000914.jpg,640,640,RGB,.jpg,140687,2c77afe7eb54bcb2770de99c23aae63da588775883cc8551db690fd9b1e9dddf,f4d02d85577d007b
full_negative,92d4263c_frame_000915.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000915.jpg,640,640,RGB,.jpg,87871,b90c21ab42e6bd77a464bb96820d6a7014566050f2ab78d0fd42d5fce3a7f147,c27e39354683c747
full_negative,92d4263c_frame_000916.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000916.jpg,640,640,RGB,.jpg,89609,b10332ddd6efd9e56cd28cc33413d35c4d9adce14b4cf0710b3ca4adda98df41,827e3d354aa2d745
full_negative,92d4263c_frame_000917.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000917.jpg,640,640,RGB,.jpg,89566,7e11b962a76125871a307a42d4e0f4ed3c3378ac9eb21514a64e4bad0e0a01f3,c27f39354682c74b
full_negative,92d4263c_frame_000918.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000918.jpg,640,640,RGB,.jpg,90853,0af62caa6e0df68ec5c85853bcd63a4395c69c369efac038058818ffd69d9893,c27f3d354682c749
full_negative,92d4263c_frame_000919.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000919.jpg,640,640,RGB,.jpg,135366,a0ac880aaf6d530f391f747154dbaf73cee8db3f1ed9bcd232a550dd9e5f1c2c,f2502cb55ba54679
full_negative,92d4263c_frame_000920.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000920.jpg,640,640,RGB,.jpg,139491,cda5fa95a6df1e0a84fc75cd56346e49ad9ddd2009b7c3644a311e5fbc775238,fa5154d62aad5453
full_negative,92d4263c_frame_000921.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000921.jpg,640,640,RGB,.jpg,141297,c7b3547783e621ffeba6d9a09ff77fdc9f8d5b86597c87822c08b4dc1c381041,f6506eb5755442a9
full_negative,92d4263c_frame_000922.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000922.jpg,640,640,RGB,.jpg,131421,36078718465f5adbf9a94fa9c60f9965ab53a050298e81fcd43dd2f21ebc6a01,fa542cb5147d40eb
full_negative,92d4263c_frame_000923.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000923.jpg,640,640,RGB,.jpg,106077,478cd9913f536d5697e14729c3f885c43cf8a340ed7ddd82a8e15e6b775485d6,dbba11202ecfd338
full_negative,92d4263c_frame_000924.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000924.jpg,640,640,RGB,.jpg,116189,8f7273b55d3420a0dd292bb763bbb8feb7a1a58663ed93a9c186d5f1bba38381,fd03547e82c93d26
full_negative,92d4263c_frame_000925.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000925.jpg,640,640,RGB,.jpg,137377,158da619deed58ec554c3faf35d2d4f840d2b3f06cd2e4875ed3866ef06b5a23,f812d0bc9fca811f
full_negative,92d4263c_frame_000926.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000926.jpg,640,640,RGB,.jpg,138196,ac3e7f39aa0ed695171ed429faffcac556ad23c28cf07250b8c8b7c3a28ad35e,c90b6651dd643679
full_negative,92d4263c_frame_000927.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000927.jpg,640,640,RGB,.jpg,144940,d3f0fba791341881f4a69024cdb0c85668a854b382896befb6f34dcee598a6c7,87479db649b3e450
full_negative,92d4263c_frame_000928.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000928.jpg,640,640,RGB,.jpg,144633,fa4e0cb7d32b4b667096693113fddefbefba89c93897f99fc653cc4547b986b8,84c39a357bc760d9
full_negative,92d4263c_frame_000929.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000929.jpg,640,640,RGB,.jpg,132754,3a573e96ad21c8e9e94bde50e60535071942f16fe145a12444b89a7069d675b6,8dcba548527e758a
full_negative,92d4263c_frame_000930.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000930.jpg,640,640,RGB,.jpg,131849,81150257ef8dd5b92544aeb857d391cde32abbb6b35b96be9102bc168da500f9,87c18c6b5ace709b
full_negative,92d4263c_frame_000931.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000931.jpg,640,640,RGB,.jpg,140303,de0e4d0f40b33fa807af8a1f0a21687227cfb725409079e971b95be8bb77bdac,8dc38469d8ce789e
full_negative,92d4263c_frame_000932.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000932.jpg,640,640,RGB,.jpg,150761,75f6fd69196a9a81fc6dd86a7161a136a0ba7471e7485d1fe6392ff5abd4808c,8dc3856c5ace789a
full_negative,92d4263c_frame_000933.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000933.jpg,640,640,RGB,.jpg,157268,433a691cd7c07d32599a505f0c0df6527579cdbdff2e07353f43b7d90c55f6ba,819f0ff8c30e781b
full_negative,92d4263c_frame_000934.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000934.jpg,640,640,RGB,.jpg,160980,7fa94e1eb4fc59e3836e8b0ea8e4565a8363176a7e0eccf6325bf714f528cdbd,87930fe0c31e70de
full_negative,92d4263c_frame_000935.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000935.jpg,640,640,RGB,.jpg,165283,daa904b10e2e57412c5b59c1edc498427e1645e0d50ac0b7b4ee2f5c20599b60,87d70cc1d11e79d2
full_negative,92d4263c_frame_000936.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000936.jpg,640,640,RGB,.jpg,153414,a08e254e52d1573e15e4d64c121fc8629bec3684c9adc5c6e02c486534e17128,84f094ec728d7b9a
full_negative,92d4263c_frame_000937.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000937.jpg,640,640,RGB,.jpg,155364,376a2f191f39283acbe96383304c1f5c4481a8bd463bcac4fa4c3959b9473a87,84f1846d524e7b9b
full_negative,92d4263c_frame_000938.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000938.jpg,640,640,RGB,.jpg,150962,0edea741e0549a9ed6c04cc35d4f70f5472c04e74672b4df857fec2f1df5d122,8cc3846dd20b7e9b
full_negative,92d4263c_frame_000939.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000939.jpg,640,640,RGB,.jpg,154814,8e12d55213a45bd8eb67be4ed0dc4603ffdfa048975d71ed69f89e4274bc77b3,8cc38469de8a7a9b
full_negative,92d4263c_frame_000941.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000941.jpg,640,640,RGB,.jpg,157420,4c94bfb3e03080e35a1f0310a3b0a51b8314fa5fed5f2ec03d311b5ee32fd053,8ee190ec52897e9b
full_negative,92d4263c_frame_000943.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000943.jpg,640,640,RGB,.jpg,161942,cf867813e2cf3841a8271ef377265e72fd263ae6be39f8fa65d11e4fc69545c8,809f0ff8e11f709a
full_negative,92d4263c_frame_000944.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000944.jpg,640,640,RGB,.jpg,163833,896f85ab0e8d382555769182f0739819149d783ee7804c8d32db36513c810eab,8fdf0c41e19e70c3
full_negative,92d4263c_frame_000946.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000946.jpg,640,640,RGB,.jpg,160209,3d81b4bc31396558a3fd06f07b8e77a0ae81e13bcdf9780163ab2cf7e6b61786,87978de0e19e60d3
full_negative,92d4263c_frame_000948.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000948.jpg,640,640,RGB,.jpg,165831,f4d64e1629d172e1dcefd336f89286a9b6ecd824301fce8d67fab54c232a9f83,82f19ee67192651b
full_negative,92d4263c_frame_000949.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000949.jpg,640,640,RGB,.jpg,171218,d33e73b54276c9c667286a873ca05de07a191202c3034d3ad35e2ae0efb2fa67,82d39fc2719265d9
full_negative,92d4263c_frame_000951.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000951.jpg,640,640,RGB,.jpg,174486,581a85d9713430ce8c68e024f4c4e5e2136858df80a5661e43c16134e4a6811f,9a6b4b58b3c47893
full_negative,92d4263c_frame_000952.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000952.jpg,640,640,RGB,.jpg,177818,22ed678c929f026f963d0ee9194c3c4f437f516d3f960f227097287f9acbc673,8c5b3c82b7d66398
full_negative,92d4263c_frame_000954.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000954.jpg,640,640,RGB,.jpg,185776,399cf096ce1ed7d33309598c15e3af8e8b6d11175b03ae26f04c41de5910629a,e10739e36a9c68d9
full_negative,92d4263c_frame_000955.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000955.jpg,640,640,RGB,.jpg,202937,c613a715e8af0f2b81f5e68954d2918469520b302be4cd4fe32bc3b02ef37e16,cc1b1de6ad9326d0
full_negative,92d4263c_frame_000956.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000956.jpg,640,640,RGB,.jpg,213418,c2f81ddbef4dfce2433ef4a19f48cb40706c2223b38cd95e203c6a196e8ac899,c41b1deeed833690
full_negative,92d4263c_frame_000957.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000957.jpg,640,640,RGB,.jpg,215112,254aad45dbbbd6dd4de401a4fea7552ce136cb78bf67cb9cb20f142602d25051,c41b1deced833691
full_negative,92d4263c_frame_000958.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000958.jpg,640,640,RGB,.jpg,215833,2ed1cf987140c590c121229fa112e6395ef2bd43640c095aa7c97115cab0ba3c,c41b39eced8d3681
full_negative,92d4263c_frame_000959.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000959.jpg,640,640,RGB,.jpg,200256,5aa69fb76d10ec0aafd50d11f1a0b417e5a2e6f930ceff66611aca4fda16f818,e40519e1798e5cdd
full_negative,92d4263c_frame_000961.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000961.jpg,640,640,RGB,.jpg,205642,1b6ca6e1591c136b6744b4ab7ca3765a6249d29de804d228dd8c77ffeedb7b03,e4061cf178aa759d
full_negative,92d4263c_frame_000962.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000962.jpg,640,640,RGB,.jpg,175470,017a17e0790ef8a740ba9852af837a5ca097266467d98e089b57d88aaff8e2b5,ee40592a598f649f
full_negative,92d4263c_frame_000963.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000963.jpg,640,640,RGB,.jpg,173324,59cd71d35aacec71d9dfc04dcbed25c6b67f9d5413dba0dd19455798627cbcc0,e76a5c6c6b905499
full_negative,92d4263c_frame_000964.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000964.jpg,640,640,RGB,.jpg,177042,849cc484754b6af5146a940afa26d16e65510e2496caf7bc59845d80e1a1527b,f5610a2e69ba729a
full_negative,92d4263c_frame_000965.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000965.jpg,640,640,RGB,.jpg,181306,0bb5a547cf3ee1f92e6e180bd9dc4a3760f7fa1b7d146bf968e14ace558151f5,e56b0e2c6ba27698
full_negative,92d4263c_frame_000966.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000966.jpg,640,640,RGB,.jpg,178456,c25c2793b5fd77e0e3029f606faa22b9a855c802c19851bef4d6207c81380d1d,e6405d6a4b857799
full_negative,92d4263c_frame_000967.jpg,C:\Users\Justx\OneDrive\Documents\Helios Stuff\Dataset\Full_Negative\92d4263c_frame_000967.jpg,640,640,RGB,.jpg,148215,0b661c369e9efed13e2632ef328b4f9465e7a75a1e1f7c2546d6578737e1f01c,c1df89246e945799
